Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	cont_mole_scaler	mole_proportional_rates[1]	mole_proportional_rates[2]	mole_proportional_rates[3]	mole_relative_rates[1]	mole_relative_rates[2]	mole_relative_rates[3]	morph_mole_scaler	morph_site_rate_alpha	morph_site_rates[1]	morph_site_rates[2]	morph_site_rates[3]	morph_site_rates[4]	prop_rates[1]	prop_rates[2]	prop_rates[3]	prop_rates[4]	prop_rates[5]	prop_rates[6]	prop_rates[7]	prop_rates[8]	rel_rates[1]	rel_rates[2]	rel_rates[3]	rel_rates[4]	rel_rates[5]	rel_rates[6]	rel_rates[7]	rel_rates[8]	Tl
206	-22963.54	-22949.21	-14.3252	0.420717	0.65653	0.0424243	19.58952	0.902126	0.0616364	0.0362373	2.70638	0.184909	0.108712	3.728216	1.394728	0.208592	0.570041	1.04359	2.17778	0.0545677	0.0210987	0.345384	0.0202381	0.17703	0.0975012	0.271846	0.0123348	0.436541	0.168789	2.76307	0.161905	1.41624	0.780009	2.17477	0.0986784	4.918298
207	-22966.18	-22952.75	-13.43641	0.420717	0.632737	0.0422146	19.58952	0.902126	0.0616364	0.0362373	2.70638	0.184909	0.108712	3.728216	1.529517	0.229846	0.593397	1.05211	2.12465	0.0545677	0.0210987	0.345384	0.0202381	0.17703	0.0975012	0.271846	0.0123348	0.436541	0.168789	2.76307	0.161905	1.41624	0.780009	2.17477	0.0986784	4.83182
208	-22960.64	-22945.27	-15.3759	0.386393	0.673368	0.0422146	21.47497	0.902126	0.0616364	0.0362373	2.70638	0.184909	0.108712	4.295006	1.529517	0.229846	0.593397	1.05211	2.12465	0.054405	0.0210358	0.344354	0.0201778	0.176502	0.0972105	0.274017	0.012298	0.43524	0.168286	2.75483	0.161422	1.41201	0.777684	2.19214	0.0983842	4.779913
209	-22972.5	-22957.63	-14.8756	0.386393	0.67258	0.0422146	21.47497	0.902126	0.0616364	0.0362373	2.70638	0.184909	0.108712	3.953965	1.529517	0.229846	0.593397	1.05211	2.12465	0.054405	0.0210358	0.344354	0.0201778	0.176502	0.0972105	0.274017	0.012298	0.43524	0.168286	2.75483	0.161422	1.41201	0.777684	2.19214	0.0983842	4.764066
210	-22971.71	-22957.04	-14.67679	0.38813	0.640783	0.0422146	21.47497	0.902126	0.0616364	0.0362373	2.70638	0.184909	0.108712	4.1452	1.529517	0.229846	0.593397	1.05211	2.12465	0.054405	0.0210358	0.344354	0.0201778	0.176502	0.0972105	0.274017	0.012298	0.43524	0.168286	2.75483	0.161422	1.41201	0.777684	2.19214	0.0983842	4.728067
211	-22969.41	-22952.54	-16.87473	0.38813	0.638233	0.0420195	21.47497	0.894175	0.0610932	0.0447315	2.68253	0.18328	0.134194	4.468597	1.529517	0.229846	0.593397	1.05211	2.12465	0.054405	0.0210358	0.344354	0.0201778	0.176502	0.0972105	0.274017	0.012298	0.43524	0.168286	2.75483	0.161422	1.41201	0.777684	2.19214	0.0983842	4.915797
212	-22980.7	-22964.36	-16.33395	0.38813	0.637702	0.0434731	20.96781	0.894175	0.0610932	0.0447315	2.68253	0.18328	0.134194	4.32368	1.529517	0.229846	0.593397	1.05211	2.12465	0.0545628	0.0210968	0.345353	0.0202363	0.177014	0.0945916	0.274812	0.0123337	0.436503	0.168774	2.76282	0.16189	1.41611	0.756733	2.1985	0.0986696	4.926835
213	-22975.84	-22958.72	-17.11576	0.388297	0.638453	0.0434731	22.21184	0.90288	0.0616879	0.035432	2.70864	0.185064	0.106296	3.592652	0.6671307	0.067186	0.3476	0.912051	2.67316	0.0547037	0.0185699	0.346244	0.0202885	0.177471	0.0948358	0.275521	0.0123655	0.437629	0.14856	2.76996	0.162308	1.41977	0.758686	2.20417	0.0989243	4.953624
214	-22979.01	-22962.43	-16.58336	0.388297	0.882572	0.0398329	22.21184	0.90288	0.0616879	0.035432	2.70864	0.185064	0.106296	4.335174	0.8064316	0.0969266	0.409711	0.958721	2.53464	0.0547037	0.0185699	0.346244	0.0202885	0.177471	0.0948358	0.275521	0.0123655	0.437629	0.14856	2.76996	0.162308	1.41977	0.758686	2.20417	0.0989243	4.802083
215	-22974.45	-22958.65	-15.79567	0.413367	0.882572	0.0398329	22.21184	0.901279	0.0615785	0.0371423	2.70384	0.184736	0.111427	3.826776	0.8064316	0.0969266	0.409711	0.958721	2.53464	0.0547037	0.0185699	0.346244	0.0202885	0.177471	0.0948358	0.275521	0.0123655	0.437629	0.14856	2.76996	0.162308	1.41977	0.758686	2.20417	0.0989243	4.771647
216	-22988.77	-22970.62	-18.14838	0.413367	0.882572	0.0398329	22.21184	0.901279	0.0615785	0.0371423	2.70384	0.184736	0.111427	5.314927	0.8064316	0.0969266	0.409711	0.958721	2.53464	0.0550902	0.0187012	0.348691	0.0204319	0.171659	0.0955059	0.277468	0.0124529	0.440722	0.149609	2.78953	0.163455	1.37327	0.764047	2.21975	0.0996234	4.858103
217	-22996.14	-22979.02	-17.12122	0.413677	0.882572	0.0398329	22.21184	0.901279	0.0615785	0.0371423	2.70384	0.184736	0.111427	4.665241	0.9389692	0.124621	0.457606	0.989102	2.42867	0.0550902	0.0187012	0.348691	0.0204319	0.171659	0.0955059	0.277468	0.0124529	0.440722	0.149609	2.78953	0.163455	1.37327	0.764047	2.21975	0.0996234	4.820325
218	-22986.64	-22970.24	-16.40469	0.413677	0.783897	0.0410422	22.12279	0.901972	0.0616258	0.0364026	2.70591	0.184877	0.109208	3.820225	0.9407193	0.124979	0.458178	0.989438	2.4274	0.0550902	0.0187012	0.348691	0.0204319	0.171659	0.0955059	0.277468	0.0124529	0.440722	0.149609	2.78953	0.163455	1.37327	0.764047	2.21975	0.0996234	4.851825
219	-22981.42	-22964.19	-17.23375	0.413677	0.783897	0.0421017	22.12279	0.901271	0.061578	0.0371507	2.70381	0.184734	0.111452	3.276576	0.3636563	0.0118393	0.154134	0.688755	3.14527	0.0550902	0.0187012	0.348691	0.0204319	0.171659	0.0955059	0.277468	0.0124529	0.440722	0.149609	2.78953	0.163455	1.37327	0.764047	2.21975	0.0996234	4.988989
220	-22991.75	-22975.77	-15.97972	0.413677	0.783897	0.0455902	21.98774	0.901271	0.061578	0.0371507	2.70381	0.184734	0.111452	3.276576	0.3400922	0.00910318	0.135835	0.65738	3.19768	0.0550902	0.0187012	0.348691	0.0204319	0.171659	0.0955059	0.277468	0.0124529	0.440722	0.149609	2.78953	0.163455	1.37327	0.764047	2.21975	0.0996234	4.876743
221	-22988.7	-22972.5	-16.19998	0.413759	0.758761	0.0715754	21.98774	0.902242	0.0605669	0.0371908	2.70673	0.181701	0.111572	2.789212	0.3920907	0.0155901	0.175823	0.722578	3.08601	0.0550902	0.0187012	0.348691	0.0204319	0.171659	0.0955059	0.277468	0.0124529	0.440722	0.149609	2.78953	0.163455	1.37327	0.764047	2.21975	0.0996234	4.947413
222	-22988.97	-22972.55	-16.422	0.41328	0.758761	0.0715754	22.23737	0.902242	0.0605669	0.0371908	2.70673	0.181701	0.111572	2.822895	0.3692721	0.0125424	0.158458	0.695767	3.13323	0.0552717	0.0187628	0.34984	0.0172044	0.172224	0.0958206	0.278382	0.012494	0.442174	0.150102	2.79872	0.137635	1.37779	0.766565	2.22706	0.0999516	4.94133
223	-22986.13	-22969.98	-16.14574	0.41328	0.766387	0.0710155	22.23737	0.902242	0.0605669	0.0371908	2.70673	0.181701	0.111572	3.428571	0.4485867	0.024302	0.217034	0.778928	2.97974	0.0552717	0.0187628	0.34984	0.0172044	0.172224	0.0958206	0.278382	0.012494	0.442174	0.150102	2.79872	0.137635	1.37779	0.766565	2.22706	0.0999516	4.852431
224	-22988.63	-22971.92	-16.71373	0.41328	0.766387	0.0709406	22.23737	0.902242	0.0605669	0.0371908	2.70673	0.181701	0.111572	3.428571	0.3650572	0.0120129	0.155214	0.69052	3.14225	0.0552717	0.0187628	0.34984	0.0172044	0.172224	0.0958206	0.278382	0.012494	0.442174	0.150102	2.79872	0.137635	1.37779	0.766565	2.22706	0.0999516	4.909237
225	-22988.88	-22970.05	-18.82754	0.41328	0.766387	0.0709406	22.23737	0.902242	0.0605669	0.0371908	2.70673	0.181701	0.111572	3.842532	0.3650572	0.0120129	0.155214	0.69052	3.14225	0.0552717	0.0187628	0.34984	0.0172044	0.172224	0.0958206	0.278382	0.012494	0.442174	0.150102	2.79872	0.137635	1.37779	0.766565	2.22706	0.0999516	5.079222
226	-22978.25	-22961.54	-16.70874	0.41328	0.766387	0.0709406	22.23737	0.902242	0.0605669	0.0371908	2.70673	0.181701	0.111572	4.055139	0.560901	0.0451577	0.289827	0.859981	2.80503	0.0552717	0.0187628	0.34984	0.0172044	0.172224	0.0958206	0.278382	0.012494	0.442174	0.150102	2.79872	0.137635	1.37779	0.766565	2.22706	0.0999516	4.846081
227	-22983.88	-22967.16	-16.71472	0.41328	0.766387	0.064306	22.23737	0.902242	0.0605669	0.0371908	2.70673	0.181701	0.111572	3.767052	0.6105398	0.0552889	0.31808	0.886602	2.74003	0.0552717	0.0187628	0.34984	0.0172044	0.172224	0.0958206	0.278382	0.012494	0.442174	0.150102	2.79872	0.137635	1.37779	0.766565	2.22706	0.0999516	4.876152
228	-22981.16	-22965.19	-15.96792	0.412255	0.766387	0.064306	22.23737	0.902242	0.0605669	0.0371908	2.70673	0.181701	0.111572	2.795114	0.6175484	0.0567464	0.321887	0.890014	2.73135	0.0552717	0.0187628	0.34984	0.0172044	0.172224	0.0958206	0.278382	0.012494	0.442174	0.150102	2.79872	0.137635	1.37779	0.766565	2.22706	0.0999516	4.898767
229	-23006.27	-22989.75	-16.52306	0.415101	0.766387	0.0640861	22.23737	0.902242	0.0605669	0.0371908	2.70673	0.181701	0.111572	3.153728	0.7903809	0.0935103	0.403232	0.954254	2.549	0.0552717	0.0187628	0.34984	0.0172044	0.172224	0.0958206	0.278382	0.012494	0.442174	0.150102	2.79872	0.137635	1.37779	0.766565	2.22706	0.0999516	4.918158
230	-22996.89	-22981.42	-15.46712	0.431999	0.763264	0.0637312	22.32308	0.905944	0.0567126	0.0373434	2.71783	0.170138	0.11203	2.566519	0.6829467	0.07055	0.355372	0.918381	2.6557	0.0552717	0.0187628	0.34984	0.0172044	0.172224	0.0958206	0.278382	0.012494	0.442174	0.150102	2.79872	0.137635	1.37779	0.766565	2.22706	0.0999516	4.861371
231	-22984.32	-22969.1	-15.21489	0.43071	0.732924	0.0637312	22.44843	0.905944	0.0567126	0.0373434	2.71783	0.170138	0.11203	3.204695	1.159394	0.167617	0.519926	1.0221	2.29036	0.0552717	0.0187628	0.34984	0.0172044	0.172224	0.0958206	0.278382	0.012494	0.442174	0.150102	2.79872	0.137635	1.37779	0.766565	2.22706	0.0999516	4.762959
232	-22979.71	-22962.17	-17.54291	0.43228	0.755082	0.0637312	22.44843	0.905944	0.0567126	0.0373434	2.71783	0.170138	0.11203	5.041973	0.8047428	0.0965676	0.409037	0.95826	2.53614	0.0552717	0.0187628	0.34984	0.0172044	0.172224	0.0958206	0.278382	0.012494	0.442174	0.150102	2.79872	0.137635	1.37779	0.766565	2.22706	0.0999516	4.80966
233	-22974.96	-22957.41	-17.5475	0.43228	0.753467	0.0637312	22.44843	0.905944	0.0567126	0.0373434	2.71783	0.170138	0.11203	5.041973	1.116031	0.159506	0.50905	1.01685	2.3146	0.0552717	0.0187628	0.34984	0.0172044	0.172224	0.0958206	0.278382	0.012494	0.442174	0.150102	2.79872	0.137635	1.37779	0.766565	2.22706	0.0999516	4.810281
234	-22981.6	-22964.47	-17.1238	0.431966	0.753467	0.0637312	22.11752	0.905944	0.0567126	0.0373434	2.71783	0.170138	0.11203	3.996086	1.022517	0.141425	0.483417	1.00363	2.37153	0.0552717	0.0187628	0.34984	0.0172044	0.172224	0.0958206	0.278382	0.012494	0.442174	0.150102	2.79872	0.137635	1.37779	0.766565	2.22706	0.0999516	4.905622
235	-22986.09	-22970.26	-15.82314	0.433197	0.745041	0.0636704	21.52534	0.904205	0.0566037	0.0391916	2.71261	0.169811	0.117575	3.32378	1.127682	0.161703	0.512031	1.01831	2.30796	0.0552717	0.0187628	0.34984	0.0172044	0.172224	0.0958206	0.278382	0.012494	0.442174	0.150102	2.79872	0.137635	1.37779	0.766565	2.22706	0.0999516	4.90273
236	-22987.38	-22971.51	-15.87578	0.433197	0.745041	0.0636704	21.50696	0.904205	0.0566037	0.0391916	2.71261	0.169811	0.117575	3.32378	1.127682	0.161703	0.512031	1.01831	2.30796	0.0552717	0.0187628	0.34984	0.0172044	0.172224	0.0958206	0.278382	0.012494	0.442174	0.150102	2.79872	0.137635	1.37779	0.766565	2.22706	0.0999516	4.909832
237	-23003.29	-22986.97	-16.32107	0.433197	0.743821	0.0635983	21.66952	0.904205	0.0566037	0.0391916	2.71261	0.169811	0.117575	3.354572	1.261909	0.186093	0.543448	1.03273	2.23772	0.0552717	0.0187628	0.34984	0.0172044	0.172224	0.0958206	0.278382	0.012494	0.442174	0.150102	2.79872	0.137635	1.37779	0.766565	2.22706	0.0999516	4.935154
238	-22992.97	-22976.21	-16.76459	0.433159	0.721395	0.0635983	21.66952	0.904205	0.0566037	0.0391916	2.71261	0.169811	0.117575	4.320586	1.261909	0.186093	0.543448	1.03273	2.23772	0.0552717	0.0187628	0.34984	0.0172044	0.172224	0.0958206	0.278382	0.012494	0.442174	0.150102	2.79872	0.137635	1.37779	0.766565	2.22706	0.0999516	4.885151
239	-22999.99	-22984.3	-15.69048	0.420342	0.847559	0.0520826	21.59863	0.904205	0.0566037	0.0391916	2.71261	0.169811	0.117575	4.007331	1.261909	0.186093	0.543448	1.03273	2.23772	0.0552717	0.0187628	0.34984	0.0172044	0.172224	0.0958206	0.278382	0.012494	0.442174	0.150102	2.79872	0.137635	1.37779	0.766565	2.22706	0.0999516	4.805972
240	-22978.25	-22963.14	-15.10892	0.420342	0.725629	0.053036	21.59863	0.905125	0.0566613	0.0382137	2.71537	0.169984	0.114641	3.45852	1.261909	0.186093	0.543448	1.03273	2.23772	0.0552717	0.0187628	0.34984	0.0172044	0.172224	0.0958206	0.278382	0.012494	0.442174	0.150102	2.79872	0.137635	1.37779	0.766565	2.22706	0.0999516	4.814795
241	-22989.61	-22972.21	-17.40747	0.420342	0.725629	0.0531147	22.5011	0.904347	0.0566127	0.03904	2.71304	0.169838	0.11712	4.389862	1.261909	0.186093	0.543448	1.03273	2.23772	0.0552717	0.0187628	0.34984	0.0172044	0.172224	0.0958206	0.278382	0.012494	0.442174	0.150102	2.79872	0.137635	1.37779	0.766565	2.22706	0.0999516	4.86126
242	-22990.16	-22973.26	-16.90317	0.419685	0.725629	0.0531147	22.5011	0.904347	0.0566127	0.03904	2.71304	0.169838	0.11712	3.469456	1.261909	0.186093	0.543448	1.03273	2.23772	0.0552717	0.0187628	0.34984	0.0172044	0.172224	0.0958206	0.278382	0.012494	0.442174	0.150102	2.79872	0.137635	1.37779	0.766565	2.22706	0.0999516	4.902937
243	-22984.03	-22967.25	-16.77776	0.413151	0.716573	0.0544736	20.99478	0.904347	0.0566127	0.03904	2.71304	0.169838	0.11712	3.968868	1.261909	0.186093	0.543448	1.03273	2.23772	0.0552717	0.0187628	0.34984	0.0172044	0.172224	0.0958206	0.278382	0.012494	0.442174	0.150102	2.79872	0.137635	1.37779	0.766565	2.22706	0.0999516	4.99251
244	-22977.54	-22961.35	-16.18871	0.415179	0.716185	0.0878668	20.99478	0.904347	0.0566127	0.03904	2.71304	0.169838	0.11712	3.473609	1.243912	0.182921	0.539525	1.03103	2.24653	0.0555564	0.0188594	0.351642	0.017293	0.173111	0.0911631	0.279816	0.0125583	0.444451	0.150875	2.81314	0.138344	1.38489	0.729305	2.23853	0.100466	4.979627
245	-22979.71	-22963.6	-16.11135	0.415179	0.716185	0.0878668	20.99478	0.904347	0.0566127	0.03904	2.71304	0.169838	0.11712	3.297484	1.243912	0.182921	0.539525	1.03103	2.24653	0.0555564	0.0188594	0.351642	0.017293	0.173111	0.0911631	0.279816	0.0125583	0.444451	0.150875	2.81314	0.138344	1.38489	0.729305	2.23853	0.100466	4.989504
246	-22979.47	-22961.64	-17.83073	0.415179	0.716185	0.0878668	20.99478	0.904347	0.0566127	0.03904	2.71304	0.169838	0.11712	3.496017	1.126036	0.161394	0.511613	1.0181	2.30889	0.0555564	0.0188594	0.351642	0.017293	0.173111	0.0911631	0.279816	0.0125583	0.444451	0.150875	2.81314	0.138344	1.38489	0.729305	2.23853	0.100466	5.141588
247	-22974.21	-22956.75	-17.46048	0.415179	0.716185	0.0878668	20.45238	0.911243	0.0525313	0.0362254	2.73373	0.157594	0.108676	3.496017	1.214433	0.177659	0.532915	1.02809	2.26133	0.0555564	0.0188594	0.351642	0.017293	0.173111	0.0911631	0.279816	0.0125583	0.444451	0.150875	2.81314	0.138344	1.38489	0.729305	2.23853	0.100466	5.158804
248	-22976.69	-22958.44	-18.24933	0.415179	0.716185	0.0840815	20.45238	0.914118	0.0495425	0.0363397	2.74235	0.148627	0.109019	3.523339	1.059484	0.148668	0.493929	1.0092	2.34821	0.0606113	0.0187549	0.349761	0.0172005	0.172185	0.0906755	0.27832	0.0124911	0.48489	0.150039	2.79809	0.137604	1.37748	0.725404	2.22656	0.0999291	5.235336
249	-22985.41	-22966.44	-18.97259	0.415179	0.71594	0.0826488	20.45238	0.914118	0.0495425	0.0363397	2.74235	0.148627	0.109019	3.894488	0.890556	0.114633	0.44119	0.979202	2.46497	0.0606113	0.0187549	0.349761	0.0172005	0.172185	0.0906755	0.27832	0.0124911	0.48489	0.150039	2.79809	0.137604	1.37748	0.725404	2.22656	0.0999291	5.270714
250	-22982.57	-22962.84	-19.72868	0.417226	0.71594	0.0823754	20.40079	0.914118	0.0495425	0.0363397	2.74235	0.148627	0.109019	4.631266	0.890556	0.114633	0.44119	0.979202	2.46497	0.0606113	0.0187549	0.349761	0.0172005	0.172185	0.0906755	0.27832	0.0124911	0.48489	0.150039	2.79809	0.137604	1.37748	0.725404	2.22656	0.0999291	5.277627
251	-22980.07	-22959.88	-20.19074	0.418986	0.716334	0.0823221	21.00626	0.915671	0.0496267	0.0347026	2.74701	0.14888	0.104108	4.077809	0.890556	0.114633	0.44119	0.979202	2.46497	0.0614266	0.0190072	0.354466	0.0174319	0.174502	0.0784438	0.282064	0.0126592	0.491413	0.152058	2.83573	0.139455	1.39601	0.627551	2.25651	0.101273	5.318422
252	-22988.91	-22968.2	-20.71401	0.418986	0.716896	0.0823221	21.00626	0.91127	0.0541944	0.0345358	2.73381	0.162583	0.103607	3.770298	0.8764324	0.111689	0.436178	0.976074	2.47606	0.0614266	0.0190072	0.354466	0.0174319	0.174502	0.0784438	0.282064	0.0126592	0.491413	0.152058	2.83573	0.139455	1.39601	0.627551	2.25651	0.101273	5.401444
253	-22977.15	-22957.39	-19.76577	0.417618	0.716896	0.0823221	21.00626	0.91127	0.0541944	0.0345358	2.73381	0.162583	0.103607	4.293361	0.9554066	0.127973	0.462925	0.992199	2.4169	0.0614266	0.0190072	0.354466	0.0174319	0.174502	0.0784438	0.282064	0.0126592	0.491413	0.152058	2.83573	0.139455	1.39601	0.627551	2.25651	0.101273	5.25445
254	-22977.91	-22958.48	-19.43181	0.414063	0.716896	0.082103	21.00626	0.91127	0.0541944	0.0345358	2.73381	0.162583	0.103607	4.235756	0.9554066	0.127973	0.462925	0.992199	2.4169	0.0614266	0.0190072	0.354466	0.0174319	0.174502	0.0784438	0.282064	0.0126592	0.491413	0.152058	2.83573	0.139455	1.39601	0.627551	2.25651	0.101273	5.227192
255	-22968.57	-22950.52	-18.04979	0.41383	0.71512	0.082103	21.00626	0.91127	0.0541944	0.0345358	2.73381	0.162583	0.103607	4.347419	0.9059317	0.117824	0.446529	0.982479	2.45317	0.0614266	0.0190072	0.354466	0.0174319	0.174502	0.0784438	0.282064	0.0126592	0.491413	0.152058	2.83573	0.139455	1.39601	0.627551	2.25651	0.101273	5.078024
256	-22963.71	-22945.7	-18.00491	0.413208	0.72209	0.0667881	21.27555	0.91127	0.0541944	0.0345358	2.73381	0.162583	0.103607	3.832824	0.9059317	0.117824	0.446529	0.982479	2.45317	0.0614266	0.0190072	0.354466	0.0174319	0.174502	0.0784438	0.282064	0.0126592	0.491413	0.152058	2.83573	0.139455	1.39601	0.627551	2.25651	0.101273	5.098963
257	-22969.42	-22951.2	-18.22472	0.413078	0.72209	0.0667881	21.27555	0.915723	0.0495729	0.0347046	2.74717	0.148719	0.104114	3.64347	0.5983508	0.0527681	0.311354	0.880475	2.7554	0.0614266	0.0190072	0.354466	0.0174319	0.174502	0.0784438	0.282064	0.0126592	0.491413	0.152058	2.83573	0.139455	1.39601	0.627551	2.25651	0.101273	5.139893
258	-22980.13	-22957.73	-22.40528	0.413078	0.72209	0.0667881	21.27555	0.915723	0.0495729	0.0347046	2.74717	0.148719	0.104114	6.127894	0.5983508	0.0527681	0.311354	0.880475	2.7554	0.0610858	0.0189018	0.3525	0.0173352	0.173534	0.0835559	0.280499	0.0125889	0.488687	0.151214	2.82	0.138682	1.38827	0.668447	2.24399	0.100712	5.309507
259	-22987.04	-22966.44	-20.59202	0.408486	0.723457	0.0688378	20.28363	0.915723	0.0495729	0.0347046	2.74717	0.148719	0.104114	6.127894	0.5671748	0.0464164	0.293526	0.863602	2.79646	0.0610858	0.0189018	0.3525	0.0173352	0.173534	0.0835559	0.280499	0.0125889	0.488687	0.151214	2.82	0.138682	1.38827	0.668447	2.24399	0.100712	5.22749
260	-22986.97	-22967.21	-19.7605	0.408348	0.748034	0.0690129	20.28363	0.917507	0.0496695	0.0328233	2.75252	0.149008	0.09847	3.775824	0.5671748	0.0464164	0.293526	0.863602	2.79646	0.0609173	0.0216083	0.351527	0.0172874	0.173055	0.0833254	0.279725	0.0125542	0.487338	0.172866	2.81222	0.138299	1.38444	0.666603	2.2378	0.100434	5.377084
261	-22986.45	-22966.85	-19.59406	0.408348	0.748034	0.0690129	20.28363	0.918599	0.0497286	0.0316726	2.7558	0.149186	0.0950178	3.620724	0.5671748	0.0464164	0.293526	0.863602	2.79646	0.060992	0.0216696	0.351959	0.0173086	0.173267	0.0834277	0.280068	0.011308	0.487936	0.173357	2.81567	0.138469	1.38614	0.667421	2.24055	0.0904641	5.37595
262	-22999.9	-22979.59	-20.31206	0.409577	0.748034	0.068705	20.28363	0.918599	0.0497286	0.0316726	2.7558	0.149186	0.0950178	3.49002	0.5671748	0.0464164	0.293526	0.863602	2.79646	0.060992	0.0216696	0.351959	0.0173086	0.173267	0.0834277	0.280068	0.011308	0.487936	0.173357	2.81567	0.138469	1.38614	0.667421	2.24055	0.0904641	5.460728
263	-22989.64	-22969.03	-20.60822	0.421403	0.748034	0.068705	20.28363	0.917231	0.0496546	0.0331139	2.75169	0.148964	0.0993418	3.747474	0.5927605	0.0516184	0.308224	0.87758	2.76258	0.060992	0.0216696	0.351959	0.0173086	0.173267	0.0834277	0.280068	0.011308	0.487936	0.173357	2.81567	0.138469	1.38614	0.667421	2.24055	0.0904641	5.463416
264	-22991.14	-22970.07	-21.06899	0.413141	0.745972	0.0645871	20.28363	0.917231	0.0496546	0.0331139	2.75169	0.148964	0.0993418	2.579584	0.5927605	0.0516184	0.308224	0.87758	2.76258	0.0491124	0.0219438	0.356411	0.0175276	0.175459	0.0844831	0.283612	0.0114511	0.392899	0.17555	2.85129	0.140221	1.40367	0.675865	2.26889	0.0916086	5.627727
265	-22986.78	-22965.65	-21.13544	0.413141	0.779508	0.0708968	20.58516	0.917231	0.0496546	0.0331139	2.75169	0.148964	0.0993418	4.821013	0.8935606	0.115258	0.442243	0.979853	2.46265	0.0491124	0.0219438	0.356411	0.0175276	0.175459	0.0844831	0.283612	0.0114511	0.392899	0.17555	2.85129	0.140221	1.40367	0.675865	2.26889	0.0916086	5.376092
266	-22987.76	-22968.87	-18.88593	0.414168	0.751353	0.0679196	20.58516	0.916683	0.0496249	0.0336922	2.75005	0.148875	0.101077	3.437202	0.8935606	0.115258	0.442243	0.979853	2.46265	0.0491124	0.0219438	0.356411	0.0175276	0.175459	0.0844831	0.283612	0.0114511	0.392899	0.17555	2.85129	0.140221	1.40367	0.675865	2.26889	0.0916086	5.292531
267	-22986.62	-22964.79	-21.8343	0.412786	0.743029	0.0650274	21.21778	0.916683	0.0496249	0.0336922	2.75005	0.148875	0.101077	4.637777	0.858335	0.107898	0.429601	0.971895	2.49061	0.0491124	0.0219438	0.356411	0.0175276	0.175459	0.0844831	0.283612	0.0114511	0.392899	0.17555	2.85129	0.140221	1.40367	0.675865	2.26889	0.0916086	5.405308
268	-22979.54	-22958.6	-20.93548	0.412786	0.743423	0.0650274	21.21778	0.915079	0.0512882	0.0336333	2.74524	0.153865	0.1009	4.637777	1.009133	0.138773	0.47948	1.0015	2.38025	0.0489747	0.0218823	0.355412	0.0202821	0.174967	0.0842463	0.282816	0.011419	0.391798	0.175058	2.8433	0.162257	1.39974	0.67397	2.26253	0.0913517	5.315387
269	-22997.96	-22980.09	-17.87126	0.412786	0.743423	0.0647208	21.21778	0.915079	0.0512882	0.0336333	2.74524	0.153865	0.1009	3.396323	1.654798	0.248276	0.612447	1.05835	2.08093	0.0489747	0.0218823	0.355412	0.0202821	0.174967	0.0842463	0.282816	0.011419	0.391798	0.175058	2.8433	0.162257	1.39974	0.67397	2.26253	0.0913517	5.133141
270	-22986.89	-22966.55	-20.34325	0.414736	0.740166	0.0647208	21.57616	0.914162	0.0522383	0.0335996	2.74249	0.156715	0.100799	4.430682	1.430474	0.21438	0.576559	1.04606	2.163	0.0489747	0.0218823	0.355412	0.0202821	0.174967	0.0842463	0.282816	0.011419	0.391798	0.175058	2.8433	0.162257	1.39974	0.67397	2.26253	0.0913517	5.241197
271	-22983.28	-22964.37	-18.91327	0.414736	0.740166	0.0647208	21.69011	0.914615	0.0522642	0.0331212	2.74384	0.156793	0.0993637	3.082194	1.18071	0.17154	0.525061	1.0245	2.2789	0.0489747	0.0218823	0.355412	0.0202821	0.174967	0.0842463	0.282816	0.011419	0.391798	0.175058	2.8433	0.162257	1.39974	0.67397	2.26253	0.0913517	5.221652
