Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	cont_mole_scaler	mole_proportional_rates[1]	mole_proportional_rates[2]	mole_proportional_rates[3]	mole_relative_rates[1]	mole_relative_rates[2]	mole_relative_rates[3]	morph_mole_scaler	morph_site_rate_alpha	morph_site_rates[1]	morph_site_rates[2]	morph_site_rates[3]	morph_site_rates[4]	prop_rates[1]	prop_rates[2]	prop_rates[3]	prop_rates[4]	prop_rates[5]	prop_rates[6]	prop_rates[7]	prop_rates[8]	rel_rates[1]	rel_rates[2]	rel_rates[3]	rel_rates[4]	rel_rates[5]	rel_rates[6]	rel_rates[7]	rel_rates[8]	Tl
369	-22973.9	-22951.44	-22.45399	0.429314	0.723393	0.0462116	21.94776	0.901434	0.0592128	0.0393536	2.7043	0.177638	0.118061	5.127501	0.2815835	0.00392058	0.0902684	0.563538	3.34227	0.0457368	0.0197106	0.353676	0.0175094	0.153059	0.0921209	0.305236	0.0129521	0.365894	0.157685	2.82941	0.140075	1.22447	0.736967	2.44189	0.103617	5.3475
370	-22974.82	-22953.19	-21.63569	0.429314	0.723393	0.0443159	21.94776	0.905197	0.0552847	0.0395179	2.71559	0.165854	0.118554	4.675716	0.2815835	0.00392058	0.0902684	0.563538	3.34227	0.0457368	0.0197106	0.353676	0.0175094	0.153059	0.0921209	0.305236	0.0129521	0.365894	0.157685	2.82941	0.140075	1.22447	0.736967	2.44189	0.103617	5.311038
371	-22954.77	-22935.37	-19.40514	0.429314	0.72443	0.0443159	21.94776	0.905197	0.0552847	0.0395179	2.71559	0.165854	0.118554	3.301216	0.2815835	0.00392058	0.0902684	0.563538	3.34227	0.0457368	0.0197106	0.353676	0.0175094	0.153059	0.0921209	0.305236	0.0129521	0.365894	0.157685	2.82941	0.140075	1.22447	0.736967	2.44189	0.103617	5.225329
372	-22956.25	-22935.7	-20.55391	0.429314	0.723396	0.0443159	21.94776	0.905197	0.0552847	0.0395179	2.71559	0.165854	0.118554	4.620524	0.2649075	0.00288053	0.0776476	0.531887	3.38758	0.0457298	0.0197076	0.353622	0.0175067	0.153035	0.0921069	0.30519	0.013102	0.365839	0.157661	2.82898	0.140054	1.22428	0.736856	2.44152	0.104816	5.208379
373	-22947.42	-22928.11	-19.31449	0.431289	0.704973	0.0443159	21.94776	0.905197	0.0552847	0.0395179	2.71559	0.165854	0.118554	3.833407	0.2649075	0.00288053	0.0776476	0.531887	3.38758	0.0457298	0.0197076	0.353622	0.0175067	0.153035	0.0921069	0.30519	0.013102	0.365839	0.157661	2.82898	0.140054	1.22428	0.736856	2.44152	0.104816	5.164794
374	-22946.89	-22929.52	-17.3703	0.431289	0.704973	0.041298	21.94776	0.901164	0.059494	0.0393419	2.70349	0.178482	0.118026	3.833407	0.2612328	0.00267712	0.0749135	0.524583	3.39783	0.0456344	0.0196665	0.352884	0.0195565	0.152716	0.0919148	0.304553	0.0130746	0.365075	0.157332	2.82307	0.156452	1.22173	0.735318	2.43642	0.104597	4.970677
375	-22947.88	-22930.98	-16.89837	0.431289	0.693196	0.041298	21.94776	0.89443	0.0590495	0.0465201	2.68329	0.177148	0.13956	4.930992	0.2612328	0.00267712	0.0749135	0.524583	3.39783	0.0456344	0.0196665	0.352884	0.0195565	0.152716	0.0919148	0.304553	0.0130746	0.365075	0.157332	2.82307	0.156452	1.22173	0.735318	2.43642	0.104597	4.814902
376	-22952.42	-22936.02	-16.39632	0.431289	0.693196	0.041298	21.94776	0.89443	0.0590495	0.0465201	2.68329	0.177148	0.13956	3.924885	0.2612328	0.00267712	0.0749135	0.524583	3.39783	0.0456344	0.0196665	0.352884	0.0195565	0.152716	0.0919148	0.304553	0.0130746	0.365075	0.157332	2.82307	0.156452	1.22173	0.735318	2.43642	0.104597	4.865308
377	-22945.89	-22930.77	-15.12246	0.431289	0.702446	0.042296	21.94776	0.89443	0.0590495	0.0465201	2.68329	0.177148	0.13956	3.924885	0.2612328	0.00267712	0.0749135	0.524583	3.39783	0.0456344	0.0196665	0.352884	0.0195565	0.152716	0.0919148	0.304553	0.0130746	0.365075	0.157332	2.82307	0.156452	1.22173	0.735318	2.43642	0.104597	4.736898
378	-22937.23	-22919.77	-17.46113	0.429517	0.702446	0.0423605	23.06549	0.895091	0.05868	0.046229	2.68527	0.17604	0.138687	3.924885	0.2612328	0.00267712	0.0749135	0.524583	3.39783	0.0456344	0.0196665	0.352884	0.0195565	0.152716	0.0919148	0.304553	0.0130746	0.365075	0.157332	2.82307	0.156452	1.22173	0.735318	2.43642	0.104597	4.859161
379	-22940.34	-22921.28	-19.06361	0.429517	0.673819	0.0429617	24.26042	0.895091	0.05868	0.046229	2.68527	0.17604	0.138687	3.881028	0.2612328	0.00267712	0.0749135	0.524583	3.39783	0.0456344	0.0196665	0.352884	0.0195565	0.152716	0.0919148	0.304553	0.0130746	0.365075	0.157332	2.82307	0.156452	1.22173	0.735318	2.43642	0.104597	4.907105
380	-22944.82	-22929.06	-15.75587	0.429517	0.673819	0.0683544	21.24303	0.892998	0.059851	0.0471515	2.67899	0.179553	0.141455	3.881028	0.2612328	0.00267712	0.0749135	0.524583	3.39783	0.0456344	0.0196665	0.352884	0.0195565	0.152716	0.0919148	0.304553	0.0130746	0.365075	0.157332	2.82307	0.156452	1.22173	0.735318	2.43642	0.104597	4.875531
381	-22944.22	-22928.23	-15.98693	0.430327	0.673819	0.0681604	21.24303	0.892998	0.059851	0.0471515	2.67899	0.179553	0.141455	5.560173	0.2612328	0.00267712	0.0749135	0.524583	3.39783	0.0459106	0.0197856	0.35502	0.0196749	0.15364	0.087024	0.306396	0.0125481	0.367285	0.158285	2.84016	0.157399	1.22912	0.696192	2.45117	0.100385	4.730661
382	-22938.49	-22923.79	-14.70053	0.435232	0.675447	0.0681604	21.24303	0.892998	0.059851	0.0471515	2.67899	0.179553	0.141455	4.260567	0.2612328	0.00267712	0.0749135	0.524583	3.39783	0.0625489	0.0194405	0.348829	0.0193318	0.150961	0.0855064	0.301053	0.0123293	0.500391	0.155524	2.79063	0.154654	1.20769	0.684051	2.40842	0.0986345	4.731329
383	-22943.26	-22929.9	-13.36014	0.441323	0.675447	0.0676237	21.24303	0.892998	0.059851	0.0471515	2.67899	0.179553	0.141455	4.260567	0.2612328	0.00267712	0.0749135	0.524583	3.39783	0.0625489	0.0194405	0.348829	0.0193318	0.150961	0.0855064	0.301053	0.0123293	0.500391	0.155524	2.79063	0.154654	1.20769	0.684051	2.40842	0.0986345	4.596734
384	-22948.96	-22933.41	-15.55898	0.441323	0.675447	0.07622	24.19856	0.892998	0.059851	0.0471515	2.67899	0.179553	0.141455	3.914692	0.3014277	0.00541183	0.105606	0.598193	3.29079	0.0625489	0.0194405	0.348829	0.0193318	0.150961	0.0855064	0.301053	0.0123293	0.500391	0.155524	2.79063	0.154654	1.20769	0.684051	2.40842	0.0986345	4.554792
385	-22943.88	-22927.11	-16.7714	0.441101	0.675447	0.0761541	24.9807	0.892998	0.059851	0.0471515	2.67899	0.179553	0.141455	4.628422	0.3014277	0.00541183	0.105606	0.598193	3.29079	0.0625489	0.0194405	0.348829	0.0193318	0.150961	0.0855064	0.301053	0.0123293	0.500391	0.155524	2.79063	0.154654	1.20769	0.684051	2.40842	0.0986345	4.526476
386	-22940.16	-22923.14	-17.02703	0.400829	0.674786	0.0781208	24.9807	0.892998	0.059851	0.0471515	2.67899	0.179553	0.141455	4.87901	0.3286018	0.00789986	0.12685	0.640852	3.2244	0.0625489	0.0194405	0.348829	0.0193318	0.150961	0.0855064	0.301053	0.0123293	0.500391	0.155524	2.79063	0.154654	1.20769	0.684051	2.40842	0.0986345	4.530877
387	-22931.04	-22913.87	-17.17622	0.400829	0.649737	0.0781208	24.9807	0.892998	0.059851	0.0471515	2.67899	0.179553	0.141455	3.236754	0.3675815	0.0123287	0.157158	0.693674	3.13684	0.0590585	0.0183557	0.385166	0.0182531	0.142537	0.080735	0.284254	0.0116413	0.472468	0.146846	3.08132	0.146024	1.1403	0.64588	2.27403	0.0931305	4.712526
388	-22935.6	-22918.84	-16.75285	0.400829	0.649793	0.0829459	24.4824	0.892998	0.059851	0.0471515	2.67899	0.179553	0.141455	3.236754	0.3675815	0.0123287	0.157158	0.693674	3.13684	0.0590585	0.0183557	0.385166	0.0182531	0.142537	0.080735	0.284254	0.0116413	0.472468	0.146846	3.08132	0.146024	1.1403	0.64588	2.27403	0.0931305	4.719532
389	-22935.57	-22918.28	-17.28944	0.403304	0.652611	0.0674204	23.82188	0.892998	0.059851	0.0471515	2.67899	0.179553	0.141455	3.66781	0.4345486	0.0219977	0.20706	0.766114	3.00483	0.0549816	0.0184914	0.388013	0.0155086	0.143591	0.0813319	0.286355	0.0117274	0.439853	0.147931	3.1041	0.124069	1.14873	0.650655	2.29084	0.093819	4.79716
390	-22940.17	-22924.78	-15.39469	0.402944	0.654727	0.0674204	24.08702	0.892998	0.059851	0.0471515	2.67899	0.179553	0.141455	2.897309	0.6691303	0.0676106	0.348593	0.912869	2.67093	0.0549816	0.0184914	0.388013	0.0155086	0.143591	0.0813319	0.286355	0.0117274	0.439853	0.147931	3.1041	0.124069	1.14873	0.650655	2.29084	0.093819	4.658045
391	-22937.92	-22923.33	-14.59503	0.40365	0.654532	0.0674204	24.22809	0.892998	0.059851	0.0471515	2.67899	0.179553	0.141455	2.951134	0.6691303	0.0676106	0.348593	0.912869	2.67093	0.0549816	0.0184914	0.388013	0.0155086	0.143591	0.0813319	0.286355	0.0117274	0.439853	0.147931	3.1041	0.124069	1.14873	0.650655	2.29084	0.093819	4.55854
392	-22939.35	-22920.77	-18.58698	0.403462	0.654532	0.0414142	24.22809	0.900486	0.0603529	0.0391607	2.70146	0.181059	0.117482	4.703452	0.6691303	0.0676106	0.348593	0.912869	2.67093	0.0550091	0.0180009	0.388207	0.0155164	0.143663	0.0813725	0.286498	0.0117332	0.440073	0.144007	3.10566	0.124131	1.1493	0.65098	2.29199	0.0938659	4.785121
393	-22925.39	-22907.1	-18.29868	0.403462	0.668009	0.0414142	24.13507	0.900486	0.0603529	0.0391607	2.70146	0.181059	0.117482	4.619837	0.9593283	0.128769	0.464176	0.99292	2.41414	0.0550091	0.0180009	0.388207	0.0155164	0.143663	0.0813725	0.286498	0.0117332	0.440073	0.144007	3.10566	0.124131	1.1493	0.65098	2.29199	0.0938659	4.772607
394	-22937.59	-22920.5	-17.09282	0.403462	0.700295	0.0414142	24.13507	0.894408	0.06107	0.0445224	2.68322	0.18321	0.133567	3.595299	1.155236	0.166847	0.518909	1.02162	2.29263	0.0573077	0.018753	0.404429	0.0161648	0.149666	0.0847727	0.256684	0.0122235	0.458462	0.150024	3.23543	0.129318	1.19733	0.678182	2.05347	0.0977882	4.751247
395	-22932.93	-22916.24	-16.68638	0.401527	0.699951	0.0414142	23.99719	0.887125	0.065282	0.047593	2.66138	0.195846	0.142779	4.225378	1.155236	0.166847	0.518909	1.02162	2.29263	0.0573077	0.018753	0.404429	0.0161648	0.149666	0.0847727	0.256684	0.0122235	0.458462	0.150024	3.23543	0.129318	1.19733	0.678182	2.05347	0.0977882	4.66161
396	-22939.73	-22923.39	-16.33633	0.401527	0.699639	0.041465	24.29113	0.88519	0.0646948	0.0501152	2.65557	0.194085	0.150346	3.303568	1.000991	0.137151	0.47705	1.00016	2.38564	0.0573077	0.018753	0.404429	0.0161648	0.149666	0.0847727	0.256684	0.0122235	0.458462	0.150024	3.23543	0.129318	1.19733	0.678182	2.05347	0.0977882	4.689419
397	-22944.51	-22925.64	-18.86255	0.399528	0.69732	0.0394703	25.81774	0.88519	0.0646948	0.0501152	2.65557	0.194085	0.150346	3.491148	0.6722299	0.0682693	0.350127	0.914126	2.66748	0.0573077	0.018753	0.404429	0.0161648	0.149666	0.0847727	0.256684	0.0122235	0.458462	0.150024	3.23543	0.129318	1.19733	0.678182	2.05347	0.0977882	4.771253
398	-22936.63	-22915.63	-20.9975	0.4036	0.69598	0.0394703	25.81774	0.894036	0.0653414	0.0406226	2.68211	0.196024	0.121868	5.185536	0.6734067	0.0685194	0.350708	0.914601	2.66617	0.0573077	0.018753	0.404429	0.0161648	0.149666	0.0847727	0.256684	0.0122235	0.458462	0.150024	3.23543	0.129318	1.19733	0.678182	2.05347	0.0977882	4.815036
399	-22945.63	-22924.91	-20.72797	0.4036	0.694803	0.0394679	25.81774	0.894573	0.0647806	0.0406469	2.68372	0.194342	0.121941	3.624139	0.6734067	0.0685194	0.350708	0.914601	2.66617	0.0573663	0.0187722	0.404841	0.0157239	0.149819	0.0848593	0.256946	0.0116723	0.45893	0.150178	3.23873	0.125791	1.19855	0.678874	2.05557	0.0933783	4.944341
400	-22950.66	-22931.08	-19.58101	0.409164	0.694803	0.0394679	23.54038	0.894573	0.0647806	0.0406469	2.68372	0.194342	0.121941	4.246797	0.7973504	0.0949948	0.406065	0.956218	2.54272	0.0573663	0.0187722	0.404841	0.0157239	0.149819	0.0848593	0.256946	0.0116723	0.45893	0.150178	3.23873	0.125791	1.19855	0.678874	2.05557	0.0933783	4.994559
401	-22935.44	-22918.2	-17.24292	0.409164	0.697903	0.0393571	23.54038	0.894573	0.0647806	0.0406469	2.68372	0.194342	0.121941	4.246797	0.7973504	0.0949948	0.406065	0.956218	2.54272	0.0573663	0.0187722	0.404841	0.0157239	0.149819	0.0848593	0.256946	0.0116723	0.45893	0.150178	3.23873	0.125791	1.19855	0.678874	2.05557	0.0933783	4.760451
402	-22933.31	-22916.24	-17.06908	0.409164	0.717411	0.0393571	23.54038	0.894573	0.0647806	0.0406469	2.68372	0.194342	0.121941	3.417156	0.5784903	0.0487042	0.300102	0.869936	2.78126	0.0573663	0.0187722	0.404841	0.0157239	0.149819	0.0848593	0.256946	0.0116723	0.45893	0.150178	3.23873	0.125791	1.19855	0.678874	2.05557	0.0933783	4.82408
403	-22931.47	-22913.63	-17.8413	0.409164	0.723768	0.0393571	23.54038	0.894573	0.0647806	0.0406469	2.68372	0.194342	0.121941	4.287248	0.768459	0.0888317	0.394118	0.947817	2.56923	0.0573663	0.0187722	0.404841	0.0157239	0.149819	0.0848593	0.256946	0.0116723	0.45893	0.150178	3.23873	0.125791	1.19855	0.678874	2.05557	0.0933783	4.813658
404	-22939.6	-22923.1	-16.49984	0.409164	0.723768	0.0404047	23.54038	0.894573	0.0647806	0.0406469	2.68372	0.194342	0.121941	3.99701	0.768459	0.0888317	0.394118	0.947817	2.56923	0.0607514	0.0198799	0.369721	0.0166518	0.158659	0.0898668	0.272108	0.0123611	0.486011	0.159039	2.95777	0.133214	1.26927	0.718935	2.17687	0.0988886	4.70843
405	-22942.67	-22927.97	-14.69602	0.409164	0.723768	0.0404047	23.54038	0.894573	0.0647806	0.0406469	2.68372	0.194342	0.121941	3.832958	0.8014037	0.0958574	0.407699	0.957343	2.5391	0.0607514	0.0198799	0.369721	0.0166518	0.158659	0.0898668	0.272108	0.0123611	0.486011	0.159039	2.95777	0.133214	1.26927	0.718935	2.17687	0.0988886	4.544454
406	-22945.41	-22930.17	-15.2409	0.409164	0.723768	0.0437562	23.54038	0.894573	0.0647806	0.0406469	2.68372	0.194342	0.121941	4.215806	0.8014037	0.0958574	0.407699	0.957343	2.5391	0.0607514	0.0198799	0.369721	0.0166518	0.158659	0.0898668	0.272108	0.0123611	0.486011	0.159039	2.95777	0.133214	1.26927	0.718935	2.17687	0.0988886	4.560321
407	-22953.93	-22940.27	-13.66008	0.409164	0.742159	0.0437562	23.28079	0.894573	0.0647806	0.0406469	2.68372	0.194342	0.121941	3.671087	0.8014037	0.0958574	0.407699	0.957343	2.5391	0.0607514	0.0198799	0.369721	0.0166518	0.158659	0.0898668	0.272108	0.0123611	0.486011	0.159039	2.95777	0.133214	1.26927	0.718935	2.17687	0.0988886	4.480831
408	-22948.84	-22933.14	-15.6966	0.402305	0.742989	0.0295071	23.28079	0.89979	0.0593262	0.040884	2.69937	0.177979	0.122652	3.994173	0.8014037	0.0958574	0.407699	0.957343	2.5391	0.0607514	0.0198799	0.369721	0.0166518	0.158659	0.0898668	0.272108	0.0123611	0.486011	0.159039	2.95777	0.133214	1.26927	0.718935	2.17687	0.0988886	4.654203
409	-22956.24	-22940.66	-15.57905	0.402305	0.742989	0.0295071	23.28079	0.893089	0.0663313	0.0405795	2.67927	0.198994	0.121739	4.109523	1.064323	0.149607	0.495267	1.00989	2.34524	0.0607514	0.0198799	0.369721	0.0166518	0.158659	0.0898668	0.272108	0.0123611	0.486011	0.159039	2.95777	0.133214	1.26927	0.718935	2.17687	0.0988886	4.630912
410	-22942.62	-22928.01	-14.60447	0.408368	0.742838	0.0302782	23.28079	0.90203	0.0569847	0.0409858	2.70609	0.170954	0.122957	3.718933	1.12621	0.161426	0.511657	1.01813	2.30879	0.0613349	0.0200709	0.373273	0.0168117	0.150578	0.09073	0.274722	0.0124798	0.490679	0.160567	2.98618	0.134494	1.20463	0.72584	2.19777	0.0998384	4.571845
411	-22943.84	-22929.27	-14.57034	0.408368	0.742838	0.0211052	23.19815	0.897268	0.0619625	0.0407694	2.6918	0.185887	0.122308	3.689644	1.12621	0.161426	0.511657	1.01813	2.30879	0.0613349	0.0200709	0.373273	0.0168117	0.150578	0.09073	0.274722	0.0124798	0.490679	0.160567	2.98618	0.134494	1.20463	0.72584	2.19777	0.0998384	4.580542
412	-22958.3	-22942.81	-15.48549	0.405487	0.777379	0.0220658	23.19815	0.897525	0.0619802	0.0404952	2.69257	0.185941	0.121486	3.28269	1.12621	0.161426	0.511657	1.01813	2.30879	0.0631543	0.0206662	0.384345	0.0173104	0.155045	0.0934212	0.253209	0.01285	0.505234	0.16533	3.07476	0.138483	1.24036	0.74737	2.02567	0.1028	4.709491
413	-22960.28	-22943.67	-16.61194	0.405487	0.776993	0.0220658	23.19815	0.897525	0.0619802	0.0404952	2.69257	0.185941	0.121486	4.029963	1.12621	0.161426	0.511657	1.01813	2.30879	0.0631543	0.0206662	0.384345	0.0173104	0.155045	0.0934212	0.253209	0.01285	0.505234	0.16533	3.07476	0.138483	1.24036	0.74737	2.02567	0.1028	4.747446
414	-22954.27	-22939.94	-14.32548	0.405487	0.623127	0.0223598	21.81757	0.900086	0.0604308	0.0394829	2.70026	0.181293	0.118449	4.216344	1.12621	0.161426	0.511657	1.01813	2.30879	0.0631543	0.0206662	0.384345	0.0173104	0.155045	0.0934212	0.253209	0.01285	0.505234	0.16533	3.07476	0.138483	1.24036	0.74737	2.02567	0.1028	4.653579
415	-22967.39	-22951.36	-16.02458	0.405487	0.644557	0.0223598	22.9004	0.900086	0.0604308	0.0394829	2.70026	0.181293	0.118449	4.70447	1.12621	0.161426	0.511657	1.01813	2.30879	0.0631764	0.0206735	0.38448	0.0169651	0.155099	0.0934541	0.253298	0.0128545	0.505412	0.165388	3.07584	0.135721	1.24079	0.747632	2.02638	0.102836	4.664249
416	-22966.38	-22951.35	-15.03129	0.405967	0.644557	0.0223598	22.9004	0.900086	0.0604308	0.0394829	2.70026	0.181293	0.118449	4.305722	1.178181	0.171077	0.524459	1.02422	2.28024	0.047559	0.0210181	0.390889	0.0172479	0.157685	0.095012	0.25752	0.0130688	0.380472	0.168145	3.12711	0.137983	1.26148	0.760096	2.06016	0.10455	4.604747
417	-22951.52	-22937.01	-14.51366	0.404558	0.644557	0.0216512	22.9004	0.900086	0.0604308	0.0394829	2.70026	0.181293	0.118449	4.305722	0.912836	0.119251	0.448888	0.983909	2.44795	0.047559	0.0210181	0.390889	0.0172479	0.157685	0.095012	0.25752	0.0130688	0.380472	0.168145	3.12711	0.137983	1.26148	0.760096	2.06016	0.10455	4.553196
418	-22946.82	-22932.35	-14.46868	0.405013	0.644557	0.0359783	22.9004	0.895597	0.0601294	0.0442741	2.68679	0.180388	0.132822	4.204879	0.912836	0.119251	0.448888	0.983909	2.44795	0.047559	0.0210181	0.390889	0.0172479	0.157685	0.095012	0.25752	0.0130688	0.380472	0.168145	3.12711	0.137983	1.26148	0.760096	2.06016	0.10455	4.557304
419	-22947.33	-22933.45	-13.87989	0.411311	0.641422	0.0360989	23.19593	0.895597	0.0601294	0.0442741	2.68679	0.180388	0.132822	2.959672	0.5951263	0.0521044	0.309552	0.878812	2.75953	0.047559	0.0210181	0.390889	0.0172479	0.157685	0.095012	0.25752	0.0130688	0.380472	0.168145	3.12711	0.137983	1.26148	0.760096	2.06016	0.10455	4.593065
420	-22950.76	-22936.46	-14.29519	0.411311	0.644082	0.0529231	23.19593	0.895597	0.0601294	0.0442741	2.68679	0.180388	0.132822	3.950767	0.5951263	0.0521044	0.309552	0.878812	2.75953	0.047605	0.0210384	0.391267	0.0172645	0.157837	0.0951038	0.257769	0.0121155	0.38084	0.168307	3.13013	0.138116	1.2627	0.76083	2.06215	0.0969244	4.533537
421	-22939.4	-22925.86	-13.53706	0.41022	0.644408	0.0521086	23.19593	0.895597	0.0601294	0.0442741	2.68679	0.180388	0.132822	3.950767	0.4899173	0.0315345	0.245283	0.812791	2.91039	0.047605	0.0210384	0.391267	0.0172645	0.157837	0.0951038	0.257769	0.0121155	0.38084	0.168307	3.13013	0.138116	1.2627	0.76083	2.06215	0.0969244	4.457882
422	-22943.7	-22930.24	-13.45397	0.428752	0.644408	0.0521086	23.19593	0.891409	0.0598483	0.0487423	2.67423	0.179545	0.146227	4.787759	0.4899173	0.0315345	0.245283	0.812791	2.91039	0.047605	0.0210384	0.391267	0.0172645	0.157837	0.0951038	0.257769	0.0121155	0.38084	0.168307	3.13013	0.138116	1.2627	0.76083	2.06215	0.0969244	4.364021
423	-22935.11	-22924.01	-11.09783	0.428752	0.644408	0.051603	23.19593	0.898676	0.0594815	0.0418427	2.69603	0.178444	0.125528	3.383894	0.4899173	0.0315345	0.245283	0.812791	2.91039	0.047605	0.0210384	0.391267	0.0172645	0.157837	0.0951038	0.257769	0.0121155	0.38084	0.168307	3.13013	0.138116	1.2627	0.76083	2.06215	0.0969244	4.268843
424	-22930.01	-22917.63	-12.38317	0.427867	0.644408	0.0436913	23.19593	0.899063	0.0590763	0.0418607	2.69719	0.177229	0.125582	4.793742	0.6573609	0.0651145	0.342697	0.907981	2.68421	0.047605	0.0210384	0.391267	0.0172645	0.157837	0.0951038	0.257769	0.0121155	0.38084	0.168307	3.13013	0.138116	1.2627	0.76083	2.06215	0.0969244	4.257272
425	-22929.59	-22918.73	-10.86187	0.427867	0.648497	0.0436913	23.19593	0.899063	0.0590763	0.0418607	2.69719	0.177229	0.125582	3.706562	0.6573609	0.0651145	0.342697	0.907981	2.68421	0.047605	0.0210384	0.391267	0.0172645	0.157837	0.0951038	0.257769	0.0121155	0.38084	0.168307	3.13013	0.138116	1.2627	0.76083	2.06215	0.0969244	4.213451
426	-22938.73	-22927.46	-11.27409	0.427867	0.648497	0.0430335	23.19593	0.899063	0.0590763	0.0418607	2.69719	0.177229	0.125582	4.070327	0.6573609	0.0651145	0.342697	0.907981	2.68421	0.047605	0.0210384	0.391267	0.0172645	0.157837	0.0951038	0.257769	0.0121155	0.38084	0.168307	3.13013	0.138116	1.2627	0.76083	2.06215	0.0969244	4.218362
427	-22949.77	-22937.59	-12.17563	0.440945	0.647279	0.0617735	23.19593	0.902837	0.0593243	0.0378389	2.70851	0.177973	0.113517	4.070327	0.9175502	0.120223	0.450485	0.984872	2.44442	0.0466378	0.020611	0.382237	0.0169138	0.15463	0.0931715	0.27393	0.0118694	0.373102	0.164888	3.05789	0.13531	1.23704	0.745372	2.19144	0.0949552	4.305457
428	-22947.31	-22932.44	-14.86881	0.440945	0.647088	0.0617735	23.6954	0.904595	0.057492	0.0379126	2.71379	0.172476	0.113738	4.745717	1.120381	0.160328	0.510168	1.0174	2.31211	0.0466378	0.020611	0.382237	0.0169138	0.15463	0.0931715	0.27393	0.0118694	0.373102	0.164888	3.05789	0.13531	1.23704	0.745372	2.19144	0.0949552	4.457308
429	-22948.41	-22933.96	-14.44685	0.440945	0.647088	0.0617735	23.6954	0.902976	0.0591794	0.0378447	2.70893	0.177538	0.113534	3.631942	1.05012	0.146845	0.491315	1.00783	2.35401	0.0469818	0.020763	0.385056	0.0170385	0.155771	0.0938588	0.268574	0.011957	0.375854	0.166104	3.08045	0.136308	1.24617	0.750871	2.14859	0.0956556	4.52649
430	-22945.7	-22932	-13.70278	0.431172	0.647088	0.0627603	22.67039	0.902976	0.0591794	0.0378447	2.70893	0.177538	0.113534	4.742941	1.05012	0.146845	0.491315	1.00783	2.35401	0.0474558	0.0209725	0.388941	0.0172104	0.157343	0.0948058	0.261194	0.0120776	0.379647	0.16778	3.11153	0.137684	1.25874	0.758446	2.08955	0.0966207	4.444361
431	-22940.23	-22925.68	-14.55124	0.431172	0.647088	0.0627603	22.67039	0.903071	0.0591857	0.0377435	2.70921	0.177557	0.11323	6.54941	0.7796382	0.0912192	0.398805	0.951149	2.55883	0.0474558	0.0209725	0.388941	0.0172104	0.157343	0.0948058	0.261194	0.0120776	0.379647	0.16778	3.11153	0.137684	1.25874	0.758446	2.08955	0.0966207	4.34856
432	-22940.78	-22927.94	-12.83483	0.431172	0.647088	0.0627603	22.67039	0.903071	0.0591857	0.0377435	2.70921	0.177557	0.11323	4.718478	0.840807	0.104208	0.423059	0.967651	2.50508	0.0476638	0.0216062	0.390646	0.0172859	0.158032	0.0902964	0.262339	0.0121305	0.381311	0.172849	3.12517	0.138287	1.26426	0.722371	2.09871	0.0970442	4.360012
433	-22945.71	-22933.63	-12.07829	0.432943	0.645979	0.0627603	22.67039	0.902131	0.0601652	0.0377042	2.70639	0.180496	0.113112	3.505692	0.840807	0.104208	0.423059	0.967651	2.50508	0.0476638	0.0216062	0.390646	0.0172859	0.158032	0.0902964	0.262339	0.0121305	0.381311	0.172849	3.12517	0.138287	1.26426	0.722371	2.09871	0.0970442	4.405571
434	-22951.91	-22938.73	-13.17968	0.432943	0.647336	0.0627603	22.83872	0.902131	0.0601652	0.0377042	2.70639	0.180496	0.113112	3.234854	1.388531	0.207578	0.568886	1.04314	2.18039	0.0476638	0.0216062	0.390646	0.0172859	0.158032	0.0902964	0.262339	0.0121305	0.381311	0.172849	3.12517	0.138287	1.26426	0.722371	2.09871	0.0970442	4.525825
